occlusion,occlusion_time,ego start x,ego start y,ego target x,ego target y,ego target speed,bicycle start x,bicycle start y,bic target x,bic target y,bicycle speed,number of obstructions,obstruction x,obstruction y,areq_max,SPrET_min

0,0,-55.263362884521484,-28.677967071533203,51.732269039966326,-28.678031778920765,57.751644954487645,31.30556869506836,3.6187639236450195,-46.667326445153094,-33.32456040388785,15.180313678736308,1,5.360599517822266,-34.60270309448242,2.743687963072876,0.0020909486347244766

1,0.3,-46.88570785522461,-28.695232391357422,50.58200209306763,-28.074559647950185,36.84080919677152,31.387563705444336,9.079474449157715,-49.232273730887066,-33.81507726431783,24.37883168742012,1,5.033982276916504,-28.987346649169922,2.5947406194890443,0.0031419878661722578

1,0.3,-54.24665451049805,-28.794269561767578,53.2002804550576,-28.559207022555775,52.9127828180427,31.31868553161621,8.742408752441406,-48.834804433321565,-33.66854738047132,15.94965678030583,1,5.018860340118408,-25.166019439697266,4.785120627403631,0.008530945782542432

1,0.8500000000000002,-52.60611343383789,-28.918907165527344,50.184739483019634,-28.728553068206892,45.153259971729256,31.00098991394043,11.644013404846191,-45.60813563446244,-33.951532473682505,15.443940363622636,1,7.83583402633667,-25.84583282470703,2.059290932354047,0.1339559056156565

0,0,-45.462318420410156,-28.410877227783203,52.244709744022465,-28.88312460365512,57.46782384925013,31.823516845703125,4.116870880126953,-45.109505503656585,-33.1450046272153,22.986317111029287,6,6.848577499389648,-34.79603576660156,1.5446582097097399,0.01774497483059001

0,0,-53.53596115112305,-28.156204223632812,53.74450583804623,-28.11869619891072,45.52633790181817,31.886690139770508,3.1336166858673096,-49.048295246079675,-33.169211674458865,19.44167156415071,3,13.251258850097656,-34.810184478759766,2.219916714367152,0.02022049262623682

1,1.7500000000000009,-55.639930725097656,-28.158876419067383,53.381116781499884,-28.34235312906293,33.891795082780035,31.614709854125977,5.854213714599609,-47.29178768351957,-33.24013346714604,14.167003880232613,2,5.437997341156006,-26.560436248779297,2.4290563956322337,0.003175514937209023

0,0,-36.99591827392578,-28.995223999023438,52.695466246970945,-28.82594510636925,45.022752829935285,31.339624404907227,7.065880298614502,-47.83996774512796,-33.14662381069903,21.049500252815697,1,12.552925109863281,-32.254425048828125,0.8223666539390381,0.055455634961118605

0,0,-39.828941345214844,-28.502883911132812,50.241145793490546,-28.133995655675584,28.39523865194388,31.68822479248047,8.461901664733887,-46.99318292725289,-33.67399917343649,14.104408932161709,1,2.6712284088134766,-34.36436462402344,0.8190110494272798,0.057266151006029276

0,0,-53.40927505493164,-28.28464126586914,50.91036302673481,-28.092260633152456,41.659171162868,31.066450119018555,10.01695442199707,-46.221544975221,-33.48002948773622,20.898678563239585,3,11.72352409362793,-31.054725646972656,1.960809411190822,0.004774031455880845

1,1.3000000000000005,-52.18640899658203,-28.58282470703125,54.09823773850293,-28.458616010311175,39.3807636122635,31.89805030822754,9.932476997375488,-47.49152438089817,-33.278009394219,19.89389752203892,2,18.75674057006836,-25.11728858947754,274.4607306709123,0.0005517007010173436

0,0,-44.380802154541016,-28.22359275817871,52.9416440102178,-28.922142438777275,59.930224449486936,31.510820388793945,9.498350143432617,-49.69640294114932,-33.115273590053064,22.312018843378915,4,6.053206920623779,-32.7186279296875,1.054206062830379,0.003442984221560863

0,0,-38.06694412231445,-28.590938568115234,54.84666946124874,-28.011345208938398,40.66861338289098,31.766529083251953,7.026065826416016,-49.75856718854631,-33.581119677876316,11.310808327126251,5,15.053610801696777,-30.39047622680664,0,7.919691158135919

1,3.399999999999996,-49.06352615356445,-28.463613510131836,54.87228989564794,-28.6898883104903,51.19840861716675,31.097902297973633,7.040138244628906,-46.2136069654795,-33.748001374523085,18.178510752918186,6,15.079207420349121,-26.953107833862305,3.3381457147921707,0.02376124839617688

1,1.4000000000000006,-38.21148681640625,-28.16634750366211,52.19865600202455,-28.066317153081318,47.43355081935108,31.90289878845215,10.632307052612305,-47.107411470032446,-33.729392675883204,24.226342761921437,3,10.80902099609375,-27.52681541442871,0.49746906734402796,0.018830873709342555

1,1.800000000000001,-36.80324172973633,-28.778438568115234,52.84654971463027,-28.453016729106974,51.110452210962436,31.916889190673828,12.281560897827148,-48.76542999353943,-33.553595225504985,17.143769705508667,3,13.586357116699219,-25.89029312133789,0,13.386157994222616

0,0,-54.479862213134766,-28.235319137573242,54.14540710258377,-28.46555936914815,27.396989671007695,31.344079971313477,11.524699211120605,-45.85323502353179,-33.26884107084185,20.430214814304527,3,16.139490127563477,-34.64322280883789,0.7734247680940782,0.008066837677336736

0,0,-38.41904830932617,-28.784330368041992,52.03031740760574,-28.01698213142568,57.76521754402391,31.65003204345703,11.42355728149414,-47.92893320380122,-33.90043793966981,11.122953025467897,2,17.392366409301758,-33.6904296875,0,36.76676759503948

0,0,-42.25644302368164,-28.484561920166016,51.53946505557048,-28.05469534561271,33.634867746364314,31.299837112426758,12.402327537536621,-47.03114878661439,-33.535500093090675,18.188565141275596,0,3.463348627090454,-27.354873657226562,1.4032827461127186,0.015932053361112253

0,0,-49.831321716308594,-28.178476333618164,52.379892558448525,-28.239153099934263,55.454848260850994,31.338125228881836,6.661609172821045,-45.072833997781025,-33.60413360866265,16.818613844635024,6,5.748953819274902,-33.79782485961914,2.8184192681341917,0.009435885437531155

0,0,-49.908329010009766,-28.141788482666016,53.4760208460878,-28.21174400991436,34.57349699533204,31.835710525512695,4.5612874031066895,-46.47402636913466,-33.36926717171647,13.281521577557827,6,2.718219757080078,-31.231285095214844,1.3115017117178611,0.01984792523531098

1,5.699999999999988,-33.07311248779297,-28.73188018798828,50.1634977662328,-28.33243983904072,46.34717926815226,31.147960662841797,14.475944519042969,-45.97685203021645,-33.6763060422678,20.177298852776282,6,2.7645740509033203,-27.40561294555664,0,18.59193781483928

0,0,-45.23333740234375,-28.643573760986328,52.10483442819975,-28.505488737835357,47.035359140920264,31.13789939880371,5.742695331573486,-47.506237509899684,-33.81343436340038,24.791919450621855,1,5.078897476196289,-30.009626388549805,1.3700276617512654,0.032890891791028665

0,0,-38.84896469116211,-28.49747657775879,52.82454484520897,-28.96566977866749,36.936710714965116,31.12578582763672,6.682697296142578,-49.451930364682255,-33.410447216527416,15.73859572931904,4,6.825378894805908,-30.04631233215332,1.4086772430270496,0.03222441160563605

0,0,-40.126155853271484,-28.78160285949707,52.82917782292077,-28.25966745719564,46.76808558566117,31.21805763244629,7.681516647338867,-49.48706282420205,-33.02421405550568,23.895584864247322,4,13.916293144226074,-32.711368560791016,0.8550418920977977,0.02487720773938129

0,0,-43.42485046386719,-28.252872467041016,50.46780470223125,-28.00433866596137,34.65738932717901,31.062435150146484,13.697576522827148,-45.18000531535536,-33.5333323433714,20.140190811418087,0,12.404525756835938,-30.39823341369629,1.5321595885792776,0.0005210280314322802

1,1.0500000000000003,-46.061344146728516,-28.853981018066406,51.836853079959596,-28.285758859758243,30.87515451222926,31.67864227294922,4.059793472290039,-46.70904929752038,-33.61643807348368,15.0619472820343,1,7.888193130493164,-25.27077293395996,2.277959288322837,0.049457707834051234

0,0,-57.67649841308594,-28.22705078125,52.976536427578445,-28.883693513258194,50.80945410227238,31.45821762084961,7.975545406341553,-46.14389487336253,-33.00675605214437,16.01308411814051,2,4.490509510040283,-32.85905838012695,2.9162834552998196,0.003748936655391333

0,0,-49.590179443359375,-28.608366012573242,51.975539521936525,-28.30647881714151,39.70021865862139,31.27699851989746,5.482557773590088,-49.36401801388169,-33.48693519948696,21.58226946635122,5,19.282705307006836,-33.76106262207031,1.4280214160759157,0.017846687731179145

0,0,-51.3386344909668,-28.404075622558594,52.308596768760864,-28.577651694094296,59.033653057863155,31.505924224853516,14.233237266540527,-49.847627928159774,-33.04433858781407,12.421515854294885,0,9.813879013061523,-33.699378967285156,0,28.018785367475637

1,2.9499999999999975,-33.90672302246094,-28.710926055908203,52.85107489896091,-28.61692024438942,58.95679269228593,31.76265525817871,10.211593627929688,-47.19232614826456,-33.66499326845063,13.601283208594053,5,10.272043228149414,-26.916597366333008,0,19.95726255349256

1,2.000000000000001,-53.06929397583008,-28.59616470336914,51.365774803502454,-28.708266137762244,31.79405265509455,31.50467872619629,10.291594505310059,-48.33878333563431,-33.036303370581024,21.782858614232694,3,7.483335018157959,-26.795753479003906,2.134958549556951,0.0011365189637064788

0,0,-50.68960952758789,-28.3385009765625,52.29542388197923,-28.30009903694279,37.71308892306119,31.66047477722168,10.181829452514648,-49.213438984435925,-33.80038284329583,15.626195877694416,2,4.812196731567383,-30.856096267700195,1.5206737898790754,0.0018636046615103652

0,0,-52.34040451049805,-28.364362716674805,52.62263228583436,-28.563387051503184,30.297498772039226,31.01500701904297,11.70157527923584,-46.94201912047872,-33.003700468234655,11.795999376697086,2,5.951787948608398,-32.138980865478516,0.6653668192634099,0.009210787562423661

1,0.3,-48.224273681640625,-28.357995986938477,52.57844723991685,-28.717046275749073,37.52467715586562,31.102502822875977,12.964214324951172,-47.30859246068255,-33.05183548211802,14.942664070218441,1,7.483383655548096,-26.206951141357422,1.3215226878544895,0.284458785155401

1,0.9000000000000002,-38.99223327636719,-28.49420738220215,50.142493623185054,-28.98690249204336,39.077174956533575,31.817806243896484,6.047281265258789,-47.12689665369569,-33.52341796802524,10.844296554179603,1,5.993107318878174,-25.2767391204834,0.3349335119726312,1.9174197348912116

1,0.9500000000000003,-40.2607307434082,-28.431180953979492,51.48211060871361,-28.297404045766626,43.07831680155883,31.054805755615234,7.4170637130737305,-47.753575603952626,-33.00586337459812,24.59367159066907,2,10.43420696258545,-26.721765518188477,1.1358797831827114,0.044024437006300765

1,1.5500000000000007,-55.635379791259766,-28.79081153869629,50.88307253941641,-28.54354911933451,35.29287593645395,31.61726951599121,10.134956359863281,-47.8776461487864,-33.08170154685568,20.600593785380312,2,8.049386024475098,-29.97403907775879,3.6257083768078595,0.01629971556516807

1,3.149999999999997,-40.02719497680664,-28.64814567565918,54.45690248656878,-28.76713603406613,51.569680291340674,31.622058868408203,8.737785339355469,-47.157979394022625,-33.91479123297921,14.999033123554238,6,15.243246078491211,-26.954723358154297,0.24732237514130156,0.02895694129686177

1,2.000000000000001,-52.987396240234375,-28.79988670349121,51.85120143902688,-28.316494297627155,27.314387548301006,31.639869689941406,4.075718402862549,-45.20524806913789,-33.641456620449524,13.75054950561787,2,6.294669151306152,-27.8736572265625,1.8783031517351185,2.7691386466493397

0,0,-57.761695861816406,-28.41184425354004,51.44962547311374,-28.016495707031584,55.89858091537744,31.103899002075195,4.628421783447266,-47.80075242324004,-33.289961391904306,19.729139319056742,4,12.641181945800781,-34.49919509887695,2.7015740755102007,1.4369261847745065

0,0,-51.2138671875,-28.857192993164062,54.316656763369,-28.385512519155768,28.12915233216611,31.77416229248047,12.380305290222168,-45.16182183631562,-33.379816406455554,16.412132022866526,0,14.383072853088379,-26.34113311767578,0.9115319371665074,0.0006301842337848029

0,0,-53.76624298095703,-28.406139373779297,50.62577589423463,-28.935760420144746,50.088574143008536,31.01825714111328,11.28918743133545,-48.122601776086306,-33.6019318014518,10.42815546442342,0,11.342057228088379,-28.358545303344727,0,3.635689076011289

0,0,-46.979026794433594,-28.28182601928711,54.98408429168508,-28.995622704994762,27.245393522793833,31.95781135559082,14.765878677368164,-47.85215575721384,-33.96501302720241,12.820666122116794,5,9.03952693939209,-32.19281768798828,0.5078147811518521,0.01509618608155705

1,0.25,-47.00447082519531,-28.088233947753906,53.95189136742894,-28.81150720946586,50.38543857965013,31.196130752563477,3.4773292541503906,-45.73606597536829,-33.66116928934919,19.27703879218065,1,10.96341609954834,-27.906845092773438,6.2720185328294535,0.011795001381645687

0,0,-44.384769439697266,-28.294719696044922,54.26810635587752,-28.96766860085158,49.52340644729305,31.34783172607422,12.651065826416016,-48.845534549785896,-33.322230538102076,17.775761039248366,3,15.627401351928711,-32.28419876098633,0.7703446700950244,0.6074768323959834

0,0,-35.97332763671875,-28.044200897216797,52.02714506715156,-28.79434089418401,31.279031266547854,31.25052261352539,5.4785943031311035,-46.128559606644586,-33.28942389317566,22.60599794025285,0,4.525877475738525,-33.161014556884766,0.9890118192073748,0.030697853552254628

0,0,-38.171287536621094,-28.302549362182617,52.63524449308055,-28.33244438584156,51.63316744823602,31.79208755493164,3.9431676864624023,-46.07649420191814,-33.277792080374255,15.592223270471363,6,6.193484306335449,-31.66302490234375,1.9925143886967638,0.0008526363561340844

1,3.4999999999999956,-53.482177734375,-28.917776107788086,53.171437423301484,-28.485800070330082,35.08284255750799,31.450572967529297,8.53964614868164,-45.81543582931572,-33.84000192974815,16.80211280881725,5,14.547043800354004,-29.30154800415039,4.745617616165881,0.004604585150990381

0,0,-48.18309783935547,-28.828550338745117,53.80046086706926,-28.816317997146825,51.401598573197234,31.32634735107422,10.703063011169434,-46.82157550112889,-33.39683290660249,11.868818540524936,1,9.723489761352539,-34.1331672668457,0,23.112729125631024

1,3.149999999999997,-33.08903884887695,-28.03150177001953,52.39126753165211,-28.954813326114955,56.18234889237051,31.68613624572754,10.8815279006958,-46.99647674236797,-33.007110442704125,20.914257518933464,4,2.631518840789795,-28.63601303100586,1.8935451615798278,0.011507786458069269

1,6.649999999999984,-41.462005615234375,-28.50326919555664,52.02519479345934,-28.02496802139611,55.96832590134994,31.941823959350586,7.066935062408447,-49.28002657674064,-33.44100556350964,20.391796271517503,7,2.4726152420043945,-28.735464096069336,3.982901813436729,0.008129757890988909

1,2.1500000000000004,-54.066917419433594,-28.58399200439453,54.011658697896294,-28.67491730819092,39.94930394466141,31.23202896118164,4.7042460441589355,-45.26368040811171,-33.70182497671557,21.696722662652938,4,14.027830123901367,-26.813119888305664,8.422057785834815,0.4244740224266961

0,0,-41.59590530395508,-28.383970260620117,54.47831587856729,-28.925766035377645,47.135888132326485,31.26447296142578,8.748476028442383,-48.863678233899904,-33.69096319284493,18.798012662660845,4,13.197687149047852,-33.9314079284668,2.2472428001616547,0.011362911991725788

0,0,-50.025123596191406,-28.513134002685547,52.92658183376201,-28.494178104134345,36.37618612176264,31.482927322387695,14.276009559631348,-48.661613497282,-33.39476723999818,17.570186173078472,0,11.880335807800293,-29.350107192993164,1.5185110452742858,0.00923583749481871

0,0,-49.651206970214844,-28.73532485961914,52.56012547755298,-28.348255663966313,54.094919623770835,31.76617431640625,13.421785354614258,-48.30522045877311,-33.24639874713352,21.489978589752283,3,17.154029846191406,-31.858646392822266,2.685719147453635,0.0006106287001905741

0,0,-46.39228439331055,-28.788232803344727,51.81402448032714,-28.210073484187454,57.08319251528453,31.309093475341797,13.32465648651123,-46.59354188449535,-33.439908784799044,12.355910685273113,6,13.613837242126465,-33.277626037597656,0,29.506425559294016

1,0.65,-53.327083587646484,-28.084562301635742,53.30388879246014,-28.14582319178159,43.725753226347294,31.850948333740234,7.191157341003418,-46.639660366376646,-33.44464996951375,15.243587746678203,1,11.514788627624512,-28.819257736206055,2.8761443779653635,0.035762890320626184

0,0,-51.04191970825195,-28.223922729492188,54.34299628916014,-28.209424564881527,50.253934738814394,31.916908264160156,4.796386241912842,-47.16320463572862,-33.38772445280553,17.039254202493474,4,18.220991134643555,-32.297752380371094,1.9914493123101995,0.011906117564550733

0,0,-56.99628448486328,-28.05832290649414,54.80689982877615,-28.67087603490827,46.62288928296377,31.589147567749023,12.445015907287598,-49.41418412971613,-33.981277982750434,11.343744264816085,3,6.466811656951904,-33.334739685058594,0,24.852062971507404

0,0,-36.44569396972656,-28.249561309814453,52.00589534442182,-28.686869976495313,30.125271425537335,31.901641845703125,11.89555835723877,-46.02882428917663,-33.32804212734546,23.36890267276568,1,12.302867889404297,-34.23456954956055,1.1753363804739527,0.010771742972448095

0,0,-38.12908935546875,-28.142946243286133,50.105090135039454,-28.774524112944427,57.94655369500597,31.43024253845215,12.853021621704102,-49.742834669573476,-33.85089033414229,16.347550014019745,2,6.5163469314575195,-30.13446044921875,0.8192862590858238,0.13518671839283058

0,0,-52.48686981201172,-28.036603927612305,52.38871247554044,-28.41902340862366,53.928162002149286,31.12521743774414,7.515841960906982,-47.775401048668094,-33.20181473491909,15.527223026483735,0,10.758322715759277,-34.6625862121582,2.3687921160213876,0.003484079715313726

1,1.950000000000001,-47.25416946411133,-28.404170989990234,53.94398465205509,-28.549877368219096,41.54734961321515,31.187488555908203,10.35995864868164,-47.68848885691866,-33.631270741851736,10.168323009842707,3,5.270737648010254,-26.912206649780273,0,15.99735588226119

1,2.5999999999999988,-39.31753921508789,-28.72102165222168,54.83998951427115,-28.563412628884507,44.20200151446831,31.608566284179688,10.527804374694824,-46.97981783586539,-33.370167550236495,11.065599925161735,5,15.928179740905762,-25.11026382446289,0,29.454286596121307

0,0,-44.91399383544922,-28.7318058013916,51.06327633379062,-28.42383286757341,31.065486022972763,31.9655818939209,5.7820634841918945,-48.930015566917206,-33.19990607588351,10.120277253105897,1,4.69166898727417,-34.46050262451172,0.49248474041081397,0.014113267092572102

0,0,-40.92079544067383,-28.873994827270508,50.25117672667255,-28.829980488131486,45.333021064821935,31.084625244140625,5.771326065063477,-45.67429672558493,-33.7339539919431,13.991522088242226,3,8.6067476272583,-32.29058074951172,1.2330680186285576,0.006386374641326853

1,2.2,-56.39054870605469,-28.813125610351562,51.99894704424417,-28.115394519335634,51.37683447769169,31.6592960357666,9.081770896911621,-47.93620027931915,-33.19699052443421,21.396089579186587,4,5.486108303070068,-25.94405746459961,2.2625628484061444,0.0750717811471091

0,0,-55.953285217285156,-28.58257293701172,50.72982061462824,-28.633842474818664,35.862128103165205,31.912748336791992,8.465485572814941,-46.22977763796161,-33.4400083474253,19.79762778695356,2,16.298389434814453,-32.23660659790039,1.5556176790876644,0.003209969075333774

0,0,-39.268558502197266,-28.638282775878906,50.03523534705488,-28.932511370917148,32.97429275794873,31.038076400756836,9.469833374023438,-45.89733887024455,-33.12039435379504,14.396959254072673,3,8.426243782043457,-32.476776123046875,0.9195418771057018,0.015559873309276995

0,0,-37.3468017578125,-28.61489486694336,52.31935346269683,-28.43297410853279,31.12835124818642,31.297821044921875,5.264223098754883,-48.116159994211735,-33.80227317269152,24.48212076852532,6,8.81316089630127,-34.515869140625,1.0560781134660588,0.08561459837495633

0,0,-57.3299560546875,-28.064199447631836,52.406356798604044,-28.043352776270922,38.12241839730422,31.530899047851562,11.80616283416748,-47.656375525830036,-33.622899270655594,20.63172838001631,0,11.892233848571777,-29.703466415405273,1.3930425479186277,0.0376634411554857

1,3.4999999999999956,-51.04264831542969,-28.14218521118164,54.24495105075254,-28.364659523182166,51.00888457278039,31.767452239990234,14.021708488464355,-47.42226799373522,-33.04533102565941,10.283992369393788,6,6.911267280578613,-28.839275360107422,0,45.33189597001268

0,0,-34.90205764770508,-28.947275161743164,53.63920291662887,-28.059146050235185,49.804041066959414,31.649288177490234,3.071504592895508,-45.374517864268796,-33.28749987869246,14.48828986450339,1,18.22511863708496,-31.8164005279541,1.1189630218338111,0.015151723277060825

0,0,-42.37082290649414,-28.120317459106445,54.57534608978577,-28.719462178485728,48.24307326518833,31.893795013427734,5.1684465408325195,-48.369447413933074,-33.38703464777566,12.378971101201508,0,15.929841041564941,-27.6541690826416,0.9554236382810174,0.02435014435805627

1,3.699999999999995,-50.48740005493164,-28.158790588378906,51.93171099878144,-28.927350131924356,49.04523925873772,31.843217849731445,14.671727180480957,-47.742336120094315,-33.306827664399606,17.99083993066629,7,11.348462104797363,-27.802431106567383,0.5038379425952876,0.34149744294328777

1,1.7000000000000008,-46.062355041503906,-28.466096878051758,54.25460770257985,-28.599909512707523,44.14717751352658,31.016416549682617,4.9072370529174805,-49.98780631310771,-33.263460416305364,18.1625713720139,4,8.925769805908203,-27.483423233032227,3.5627571105990694,0.023737097333774493

0,0,-45.3150749206543,-28.92728614807129,51.691600304739104,-28.106431789380803,28.88737796563639,31.92317771911621,6.2183966636657715,-46.77234979391508,-33.41920939345528,10.947887758449514,7,3.085618019104004,-33.75568771362305,0.609497028028407,0.05818310860485809

0,0,-41.61811828613281,-28.00319480895996,52.41731472347209,-28.712993746649605,59.60378020672637,31.658370971679688,7.600844860076904,-48.611910736407495,-33.770303684830765,19.58712220310231,6,8.319849014282227,-31.015260696411133,2.6632826442797213,0.017512599511698923

0,0,-51.63972091674805,-28.345556259155273,50.49745957490822,-28.76982337027088,33.36480085489436,31.831331253051758,11.590030670166016,-49.24900513991648,-33.93784188789128,21.102383047663913,4,4.071370601654053,-31.149028778076172,0.8580698300173445,0.01628724692312744

1,2.5999999999999988,-43.90561294555664,-28.006317138671875,51.41604424544571,-28.50110027489383,54.01829109786894,31.22430419921875,6.538827419281006,-49.269511484168504,-33.53214346286057,17.702465950038963,5,17.000900268554688,-28.65711212158203,94.10283244533365,1.8736977805280213

0,0,-56.237152099609375,-28.464136123657227,52.72842093984217,-28.991751500496214,38.340059566712945,31.691925048828125,10.225398063659668,-45.60110746141845,-33.240583845389814,12.525867709879133,6,2.0940260887145996,-33.272640228271484,0.7498427596468281,0.03630729403970179

1,2.000000000000001,-44.2431640625,-28.999530792236328,50.65294709892112,-28.936375256831536,26.610791472353164,31.824602127075195,8.828874588012695,-47.511389213671,-33.218717650553266,10.596652494707271,2,10.230554580688477,-25.729656219482422,0.48510809564076046,0.16303698041924264

0,0,-47.28297805786133,-28.865554809570312,54.85556078467995,-28.73795388712423,37.4721951658322,31.851261138916016,12.522320747375488,-46.54132624144707,-33.66157866169552,21.131765408888917,3,2.837538480758667,-30.922748565673828,1.7500218984106866,0.00544786886547044

1,2.1500000000000004,-55.015113830566406,-28.622716903686523,53.09027005895557,-28.117418405043065,33.95739685883272,31.74717140197754,14.250772476196289,-49.900242661292786,-33.8926674274989,13.510934670851647,3,8.699435234069824,-29.165285110473633,1.214291433520805,0.0545881237405581

1,1.5000000000000007,-36.650455474853516,-28.780176162719727,50.94097208587368,-28.646657593154636,31.13819965999231,31.851665496826172,5.396627902984619,-47.14465622404409,-33.38203462607629,20.258190006367425,2,19.031620025634766,-27.16471290588379,6.5858908990496525,0.0026826858252950725

1,6.249999999999986,-39.232791900634766,-28.76784896850586,53.378740651224945,-28.825856997520102,41.985379847623264,31.755077362060547,4.046970367431641,-46.05306918968845,-33.90807271602063,15.32875250279604,6,3.9042489528656006,-27.121517181396484,1.5756454970710045,0.01255790208560903

1,2.8999999999999977,-56.608028411865234,-28.761903762817383,52.721189497128314,-28.114550529065536,56.780283078639044,31.65020751953125,14.628188133239746,-49.94671402107075,-33.70911498752413,17.53742785240381,5,4.865396022796631,-26.530580520629883,0.7353293724620134,0.2652097787747909

0,0,-48.11808776855469,-28.648786544799805,53.96016521527072,-28.410531447171763,34.677366828342294,31.338607788085938,5.858658313751221,-49.99090822812291,-33.20925628112821,16.046227163857843,4,16.655351638793945,-32.39677047729492,1.3771519971096293,0.004888433170556539

0,0,-55.38035202026367,-28.810501098632812,51.280754245799216,-28.26253525135218,36.970518070787755,31.01655387878418,13.258962631225586,-46.32431765047069,-33.23296762508443,19.088599443477804,0,5.557016372680664,-34.00006103515625,1.1581586091351097,0.02603985878121229

1,0.5499999999999999,-40.953731536865234,-28.322580337524414,54.98899119684594,-28.52500680995086,53.37024587755833,31.435134887695312,13.177248001098633,-47.9385790067729,-33.507834049916035,10.71905286355462,1,3.07045578956604,-29.05231475830078,0,54.455262413085705

1,1.3000000000000005,-39.500579833984375,-28.088165283203125,51.40857725806606,-28.2698119963565,54.9424830632351,31.260629653930664,4.510316848754883,-49.096402251085806,-33.207115092110264,15.688533944021923,3,5.579756259918213,-27.59380531311035,1.6907909136430979,0.13667654397653362

0,0,-54.78671646118164,-28.902254104614258,50.161682923149186,-28.08187183351205,38.331838854798946,31.9311580657959,10.377073287963867,-46.191726939552986,-33.28399383314493,18.596418437688143,0,15.37611198425293,-29.086074829101562,1.3956936010166707,0.008161744522295677

1,1.1500000000000004,-50.484798431396484,-28.06443214416504,53.108841178017755,-28.045321624362288,43.95519077202081,31.191682815551758,12.20256233215332,-46.04807156042483,-33.29731971300002,22.265366835114328,2,11.86204719543457,-27.79146385192871,6.0811551643563595,0.0052292198873526985

0,0,-52.99376678466797,-28.62504005432129,54.13662754918563,-28.056275026303062,40.46200134339749,31.88467788696289,7.530679702758789,-45.718396314807464,-33.001819140638624,18.048522983018444,6,16.073068618774414,-33.63050842285156,1.9021930457331206,0.002974155047489546

1,3.099999999999997,-47.05464172363281,-28.936363220214844,50.157146599170005,-28.021694336584897,53.901142261785026,31.475852966308594,14.939411163330078,-49.49983482562299,-33.2980286128712,15.881306350018765,6,13.145170211791992,-27.481382369995117,0.5829382305888223,0.0651130675314544

0,0,-49.23140335083008,-28.88399887084961,52.60722530256339,-28.1818961040383,51.50840188625031,31.491901397705078,8.444252967834473,-46.1849889130791,-33.25907772239553,16.028166098382755,2,11.411396026611328,-31.182064056396484,1.3487580506444168,0.04480088802665083

0,0,-34.15773010253906,-28.30430793762207,51.41712578168112,-28.533268780992564,55.12475766925089,31.00541877746582,12.550420761108398,-48.96556165794086,-33.14684860727635,18.400184062044012,1,13.004475593566895,-34.6329460144043,0,15.604316846492594

0,0,-54.63245391845703,-28.969318389892578,50.867079786399344,-28.121732949545734,44.11839614612117,31.738332748413086,4.264135360717773,-45.11976922564808,-33.37225477273783,24.1416038376833,1,4.608643054962158,-33.86720275878906,2.130958890645678,0.0038733605708074492

1,0.6,-34.75989532470703,-28.85173797607422,54.61972556583312,-28.464094789088346,59.137470831314324,31.63593101501465,13.8157377243042,-49.31443434025412,-33.78283134010312,23.7720117999963,1,6.288101673126221,-25.96267318725586,2.587899961599377,0.026870350499054396

0,0,-37.23287582397461,-28.506620407104492,52.10939034617301,-28.980614738946414,29.659166133852924,31.44713592529297,12.894658088684082,-48.18192021444723,-33.021207277479114,24.24475677862121,1,2.3597469329833984,-32.92828369140625,1.1474559024240982,0.01034169436314869

1,1.0500000000000003,-44.90201950073242,-28.878307342529297,54.0946441542654,-28.878246717386354,40.85686610556006,31.37493896484375,9.18652057647705,-46.71947688704378,-33.041358366135334,12.96603035269812,2,6.430695533752441,-29.033424377441406,0.4835099415722036,0.14195094209272696

1,6.349999999999985,-42.09111022949219,-28.22994613647461,52.29172714226062,-28.832800817599924,44.70499775073719,31.77745819091797,3.427217960357666,-45.83340970345138,-33.002051638478676,18.71717708364058,7,4.563839435577393,-28.203184127807617,3.6452450274721313,0.0058893223933305094

0,0,-41.609127044677734,-28.714078903198242,51.48929144082462,-28.868488850012845,45.31534231340346,31.381425857543945,10.294675827026367,-46.34644337531476,-33.800670991319,10.116741828030708,3,7.568295001983643,-31.180322647094727,0,45.80318824341093

0,0,-43.400787353515625,-28.348575592041016,52.22013589674003,-28.115533032896586,54.869789942675894,31.134891510009766,11.652667999267578,-45.5389741367495,-33.69717390686632,21.079846675562337,5,10.907750129699707,-32.77287673950195,2.4395074590583836,0.024155034207881343

0,0,-56.93122100830078,-28.770410537719727,50.75732693905801,-28.948497677949213,59.00952325518418,31.664417266845703,13.828965187072754,-45.815679596941735,-33.10270632263718,12.173327540303273,4,8.83961009979248,-32.46893310546875,0.30204165792623333,0.03487627945156646

0,0,-42.48454284667969,-28.814842224121094,51.79789256736502,-28.53069991138543,29.424036479250084,31.593223571777344,3.213189125061035,-48.724958454411194,-33.030418190383465,17.70341882190392,1,13.901408195495605,-32.51694107055664,1.0149796429516702,0.0010931319571874099

0,0,-45.5572509765625,-28.025623321533203,50.21931076429986,-28.076997396277395,43.65212228889738,31.861284255981445,9.204180717468262,-47.587550419748005,-33.114817535209816,23.283556009770596,5,2.046863079071045,-30.098121643066406,2.3977614029367382,0.0026574416950104762

